Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Doctor is ",Doctor,4,Office Building,2,absent,absent,[-11.83938980102539]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Doctor is ",Doctor,4,Pharmacy,1,absent,present,[-1.124216079711914]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Doctor is ",Doctor,4,Courthouse,1,absent,absent,[-0.9244499206542969]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Doctor is ",Doctor,4,Police Station,0,absent,absent,[-12.334403991699219]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Doctor is ",Doctor,4,University,4,absent,absent,[-15.649106979370117]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Doctor is ",Doctor,4,Laboratory,1,absent,absent,[-12.078371047973633]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Doctor is ",Doctor,4,Clinic,12,absent,present,[-11.352069854736328]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Doctor is ",Doctor,4,Studio,5,absent,absent,[-15.688455581665039]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Doctor is ",Doctor,4,Factory,1,absent,absent,[-16.601015090942383]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Studio. The Psychologist is in the Library. The Pharmacist is in the Office Building. The Psychologist is in the Park. The Psychologist is in the Office Building. The Electrician is in the Studio. The Doctor is in the Church. The Pharmacist is in the Clinic. The Journalist is in the Church. The Pharmacist is in the Hospital. The Chef is in the School. The Librarian is in the Laboratory. The Programmer is in the Restaurant. The Builder is in the Clinic. The Clerk is in the Clinic. The Chef is in the Farm. The Teacher is in the University. The Accountant is in the Clinic. The Electrician is in the University. The Pharmacist is in the School. The Librarian is in the Clinic. The Psychologist is in the Church. The Psychologist is in the Hospital. The Pharmacist is in the Courthouse. The Pastor is in the Church. The Chef is in the Hotel. The Teacher is in the Agency. The Psychologist is in the Clinic. The Pharmacist is in the Studio. The Nurse is in the Clinic. The Chef is in the Park. The Electrician is in the Clinic. The Chef is in the Church. The Pharmacist is in the Church. The Pharmacist is in the Agency. The Chef is in the Clinic. The Builder is in the Studio. The Doctor is in the Pharmacy. The Electrician is in the Hospital. The Librarian is in the Factory. The Psychologist is in the Studio. The Librarian is in the University. The Psychologist is in the University. The Pastor is in the Hotel. The Doctor is in the Hospital. The Doctor is in the Clinic. The Pharmacist is in the Farm. The Writer is in the Clinic. The Engineer is in the Clinic. The Artist is in the Agency. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Doctor is ",Doctor,4,Agency,3,absent,absent,[-16.443035125732422]
